	Johnsonella	Burkholderia	Rubrivirga	Turicibacter	Fusicatenibacter	Rheinheimera	Salinicoccus	Altererythrobacter	Afipia	Streptomyces	Propioniciclava	Micropruina	Gordonibacter	Hafnia	Nodularia	Demetria	Pediococcus	Anaerococcus	Rhodocytophaga	Syntrophococcus	Hyphomicrobium	Parapusillimonas	Gemmatimonas	Pseudolabrys	Segetibacter	Lentibacillus	Bosea	Pannonibacter	Rhizobacter	Actinotalea	Alistipes	Nannocystis	Mogibacterium	Dioscorea	Deinococcus	Brooklawnia	Erythrobacter	Bifidobacterium	Bdellovibrio	Pseudoramibacter	Ottowia	Filifactor	Denitrobacterium	Leahibacter	Saccharophagus	Cloacibacillus	Thermomonas	Zoogloea	Brevundimonas	Cloacibacterium	Raoultella	Nocardioides	Leucobacter	Hydrogenoanaerobacterium	Odoribacter	Terrahaemophilus	Blastococcus	Dolosigranulum	Isosphaera	Sporosarcina	Oxalophagus	Propionimicrobium	Bulleidia	Chelatococcus	Brassicibacter	Bacteriovorax	Phenylobacterium	Asteroleplasma	Desulfuromonas	Ralstonia	Rhodopirellula	Gordonia	Epulopiscium	Limnobacter	Flavobacterium	Chthoniobacter	Intestinimonas	Treponema	Methanosphaera	Alkalibaculum	Tsukamurella	Insolitispirillum	Sarcina	Lautropia	Bradyrhizobium	Planctomyces	Varibaculum	Parvimonas	Dehalobacter	Schwartzia	Methylotenera	Mycobacterium	Arcticibacter	Prevotella	Cupriavidus	Cedecea	Legionella	Xylanibacter	Sphingomonas	Acholeplasma	Gemmiger	Rhodoplanes	Kocuria	Guggenheimella	Pluralibacter	Robinsoniella	Dyadobacter	Methylopila	Halomicronema	Lactobacillus	Cetobacterium	Pigmentiphaga	Microbacterium	Helcococcus	Tepidimonas	Anaerofilum	Methylophilus	Alkanindiges	Camelimonas	Trichococcus	Sphaerobacter	Micrococcus	Exiguobacterium	Centipeda	Coraliomargarita	Solirubrobacter	Streptobacillus	Brachyspira	Peptococcus	Arthrobacter	Blautia	Bauldia	Yaniella	Aeromicrobium	Acetitomaculum	Cellvibrio	Serinicoccus	Spinacia	Haemophilus	Acetobacter	Mycoplasma	Proteus	Hymenobacter	Roseburia	Natranaerovirga	Scardovia	Shewanella	Pseudoxanthobacter	Stenotrophomonas	Sphingobacterium	Helicobacter	Parasutterella	Klebsiella	Pedobacter	Parabacteroides	Tessaracoccus	Oceanobacillus	Kineococcus	Caulobacter	Ethanoligenens	Cellulosilyticum	Phyllobacterium	Flavihumibacter	Comamonas	Methylomonas	Anaeromyxobacter	Catonella	Phascolarctobacterium	Oceanitalea	Peptoclostridium	Oxalobacter	Zhihengliuella	Kytococcus	Christensenella	Aquicella	Megasphaera	Barnesiella	Soonwooa	Kingella	Leuconostoc	Leptotrichia	Lysobacter	Defluviicoccus	Fretibacterium	Luteococcus	Mobiluncus	Anaerosinus	Peptostreptococcus	Sphingopyxis	Uruburuella	Acetanaerobacterium	Akkermansia	Agromyces	Rubellimicrobium	Eggerthella	Adlercreutzia	Lutispora	Ferruginibacter	Ruminococcus	Rothia	Anaerobiospirillum	Dorea	Tannerella	Agrococcus	Arenimonas	Alloprevotella	Citricoccus	Actinomyces	Georgenia	Morganella	Murdochiella	Cucumis	Psychrobacter	Methylobacterium	Bacteroides	Ignavibacterium	Dokdonella	Nitriliruptor	Fontimonas	Alcanivorax	Pseudomonas	Lachnospira	Desemzia	Ornithinicoccus	Aureimonas	Wautersiella	Desulfotomaculum	Saccharofermentans	Nesterenkonia	Helcobacillus	Kaistobacter	Naasia	Devosia	Lachnobacterium	Tumebacillus	Microvirga	Faecalibacterium	Paracoccus	Roseomonas	Kerstersia	Coriobacterium	Slackia	Oceanicella	Solobacterium	Arcobacter	Aquabacterium	Globicatella	Clostridium	Acidaminobacter	Acetivibrio	Azohydromonas	Leptolyngbya	Succiniclasticum	Massilia	Actinobaculum	Azospirillum	Victivallis	Macrococcus	Capnocytophaga	Nitratireductor	Brachybacterium	Schlesneria	Alishewanella	Finegoldia	Gemella	Propionivibrio	Hydrotalea	Stomatobaculum	Catabacter	Dehalobacterium	Reyranella	Antarcticicola	Catellibacterium	Fluviicola	Janthinobacterium	Jeotgalicoccus	Sutterella	Novosphingobium	Conexibacter	Brevibacterium	Tetracoccus	Chryseobacterium	Anaerotruncus	Oribacterium	Fimbriimonas	Aequorivita	Cronobacter	Anaeroglobus	Dermatophilus	Pseudochrobactrum	Nocardia	Gracilibacter	Thauera	Hespellia	Asaccharobacter	Janibacter	Gardnerella	Papillibacter	Vallitalea	Pseudoclavibacter	Porphyrobacter	Pyramidobacter	Coprobacillus	Butyricicoccus	Sneathia	Brevibacillus	Tetrasphaera	Piscicoccus	Lachnoanaerobaculum	Photorhabdus	Methanobrevibacter	Steroidobacter	Olsenella	Dialister	Negativicoccus	Oscillochloris	Flavisolibacter	Morus	Desulfovibrio	Holophaga	Dietzia	Oxobacter	Alkalibacterium	Bryobacter	Vibrio	Moryella	Okadaella	Kaistia	Serratia	Planomicrobium	Humicoccus	Dermabacter	Shinella	Atopobium	Rhodospirillum	Craurococcus	Sediminibacterium	Pantoea	Escherichia/Shigella	Alkalitalea	Pseudonocardia	Leclercia	Succinivibrio	Butyrivibrio	Methylobacillus	Eikenella	Meiothermus	Enterorhabdus	Paenibacillus	Variovorax	Pseudoxanthomonas	Nitrosomonas	Facklamia	Enterobacter	Polymorphum	Subaequorebacter	Trifolium	Pectobacterium	Marmoricola	Sporacetigenium	Enterococcus	Vampirovibrio	Citrobacter	Prolixibacter	Acinetobacter	Rhodococcus	Parvibacter	Megamonas	Mesorhizobium	Schlegelella	Porphyromonas	Rhizobium	Paraeggerthella	Singulisphaera	Bifissio	Pontibacter	Hydrocarboniphaga	Holdemania	Kofleria	Geodermatophilus	Pleomorphomonas	Campylobacter	Knoellia	Ornithinimicrobium	Bilophila	Allobaculum	Ilumatobacter	Sneathiella	Howardella	Imtechium	Tunicatimonas	Rhodothermus	Oscillibacter	Aquamicrobium	Alkaliphilus	Vagococcus	Ochrobactrum	Dermacoccus	Anaerorhabdus	Pyxidicoccus	Rhodobacter	Aliihoeflea	Granulicatella	Bordetella	Flavonifractor	Aciditerrimonas	Coprobacter	Ramlibacter	Elusimicrobium	Lactonifactor	Peptoniphilus	Sporobacter	Halomonas	Caryophanon	Anoxybacillus	Nostocoida	Fusobacterium	Subdoligranulum	Anaerovibrio	Sphaerochaeta	Skermanella	Aerosphaera	Nitrolancea	Undibacterium	Mitsuokella	Anaerosporobacter	Aminobacter	Corynebacterium	Anaerofustis	Galbibacter	Alcaligenes	Luteimonas	Kluyvera	Bacillus	Alloscardovia	Hazenella	Petrimonas	Abiotrophia	Desulfosporosinus	Collinsella	Acidovorax	Propionibacterium	Butyricimonas	Achromobacter	Pelomonas	Aggregatibacter	Erwinia	Pseudoflavonifractor	Elizabethkingia	Acidaminococcus	Perlucidibaca	Sideroxydans	Lactococcus	Eubacterium	Coprococcus	Neisseria	Anaerovorax	Weissella	Microlunatus	Methyloversatilis	Cardiobacterium	Allisonella	Streptococcus	Azonexus	Providencia	Agrobacterium	Planobacterium	Catenibacterium	Anaerostipes	Staphylococcus	Zymophilus	Leifsonia	Rhodopseudomonas	Adhaeribacter	Moraxella	Gaiella	Patulibacter	Delftia	Empedobacter	Curvibacter	Millisia	Oscillospira	Paraprevotella	Solibacillus	Aerococcus	Rikenella	Selenomonas	Veillonella	Ammoniphilus	Sphingobium
sample_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	0	0	0	1	0	206	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	2	0	0	0	0	29	0	0	0	0	0	18	0	3	8	0	52	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	1317	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	366	0	0	28	0	0	0	4	0	2	0	0	0	0	0	0	193	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	799	2	0	0	0	0	0	1	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	2	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	1	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0	10	0	28	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	166	0	0	3	0	1	0	0	0	0	0	0	0	0	255	37	0	0	0	0	0	0	0	38	0	0	0	0	19	11	0	0	0	0	0	0	0	0	2	0	0	0	5	8	0	0	0	0	0	0	0
sample_58	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7517	0	0	0	0	5	0	87	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	86	0	0	0	0	0	0	0	9	0	0	0	0	44	0	0	0	0	1	0	0	12	26	0	48	0	0	0	0	0	0	0	0	10	0	0	0	659	0	0	0	0	0	0	0	1924	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	266	0	0	59	0	0	0	899	0	3	0	0	0	0	0	0	377	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	0	0	0	0	24	0	32	0	3	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	300	0	0	0	0	0	0	0	0	0	0	689	0	0	0	0	0	0	0	0	0	0	0	0	1	28	0	0	1	107	29	0	0	5	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	9	0	265	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	125	0	0	0	0	0	0	0	2	0	5	0	17	0	0	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	3	3	0	0	1	0	0	0	0	40	0	0	0	385	61	4	0	0	0	1	0	0	67	0	0	0	0	119	17	2	0	0	0	0	0	0	0	0	0	0	0	45	2	0	0	2	14	8	0	0
sample_156	0	0	0	17	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1278	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	101	0	0	2	0	0	1	0	3	0	0	0	0	29	1	0	0	0	5	0	0	0	40	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	11	0	0	0	60	0	0	4	0	0	0	4	0	2	0	0	0	0	0	1	168	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	1	0	1	0	0	0	2	0	0	0	48	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	301	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	31	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	591	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	0	0	0	0	3	0	0	0	5	1	0	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4108	0	7	0	0	0	0	0	0	1	0	0	0	0	1139	1	0	0	0	0	0	0	0	191	0	0	1	0	2	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0
sample_141	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	5	0	28	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	4	1	0	3	0	0	21	0	0	0	0	0	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	284	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	15	0	0	283	0	0	140	0	0	0	1	0	0	0	0	0	0	0	2	155	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	0	3	0	3	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	16	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	17	0	1	7	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	29	0	36	19	3	1	0	0	0	1	4	0	0	0	203	23	0	0	0	0	0	0	2	53	0	0	0	0	53	13	0	0	0	0	0	3	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0
sample_7	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7466	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	259	0	0	0	0	0	0	0	2	0	0	0	0	767	0	0	0	0	1	1	0	9	0	0	37	0	0	0	0	1	0	0	0	1895	0	0	0	118	0	0	16	0	0	2	0	0	102	0	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	3	0	285	0	0	33	0	0	0	40	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1980	0	0	0	0	48	0	23	0	0	0	215	0	2	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	106	0	0	0	0	0	22	19	0	0	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1344	0	0	0	0	20	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	3911	69	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	7	0	0	0	0	0	0	0	0	0	0	1001	147	0	2	0	0	0	0	0	2	0	0	0	0	634	19	0	0	0	0	0	0	0	0	0	0	0	0	95	25	0	0	0	387	1	0	0
sample_164	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	24	0	0	0	0	0	0	0	0	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	7	0	1	0	22	0	0	0	0	0	17	20989	0	0	0	0	3	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	678	0	0	3	0	0	0	0	1619	0	0	0	0	104	0	4	18	0	26	0	0	337	227	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	92	0	0	0	1082	46	0	58	0	0	0	1	0	558	0	0	0	0	0	0	2173	0	0	0	0	0	46	0	0	0	38	0	0	0	0	0	0	0	0	0	0	101	174	371	0	239	0	0	0	5	0	0	5	707	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	16	0	0	8	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	47	0	0	0	48	11	0	0	0	0	0	0	15	0	1	0	48	0	5	0	0	0	0	0	0	100	0	0	0	0	317	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	62	2	0	11	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	17	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	2779	22	53	0	12	0	0	0	0	22	0	0	0	0	394	1	88	0	233	27	0	2	0	2656	0	0	0	0	6	888	10	0	0	0	0	14	0	0	15	0	0	0	1	0	0	0	0	24	1134	0	36
sample_163	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	461	0	0	0	0	0	0	0	0	0	0	178	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	140	0	0	0	35	0	0	0	0	0	0	645	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	113	0	0	57	0	0	0	0	246	0	0	0	0	21	0	11	0	0	15	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	119	299	0	0	0	0	0	0	0	111	0	6	0	0	0	29	447	0	0	0	0	0	490	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	430	137	0	245	0	0	0	24	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	174	0	0	0	0	0	0	0	0	0	0	10	24	0	0	69	0	0	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	5750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6268	0	0	0	82	14	0	0	0	0	77	0	0	0	2	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	39	96	5	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	12	0	0	0	5	155	0	0	0	0	0	16	0	0	0	0	0	20	0	36	0	21	12	0	1	0	221	0	0	0	10	405	0	0	0	208	0	0	0	0	2572	0	0	54	0	32	0	61	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
sample_78	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	19	0	3	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	6	0	404	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	21	0	35	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	4	0	2	30	0	0	54	6	0	0	1462	0	0	106	0	0	0	9	0	12	0	0	0	0	0	0	1306	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	652	0	0	0	0	0	0	10	0	2	0	188	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1391	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	18	0	0	11	1	0	0	0	0	0	29	0	0	0	0	0	0	0	0	2	0	2	15	0	2480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	0	0	1	0	0	0	0	36	6	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1121	0	3	40	0	2	0	0	0	0	0	0	0	0	3091	93	0	0	0	0	0	0	1	45	0	0	0	0	63	27	0	0	0	0	0	0	0	0	0	0	0	0	9	25	0	0	0	0	92	0	0
sample_97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	41	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	7	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sample_65	0	0	0	14	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2324	0	0	0	0	0	0	789	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	52	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	9	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	346	0	0	11	0	0	0	144	0	1	0	0	0	0	0	0	103	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2383	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	1	0	0	1	1	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	2	0	3991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	0	0	2	0	0	0	0	3	0	0	0	0	0	4227	117	0	0	0	0	0	0	1	39	0	0	0	0	129	7	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	1	0	0	2	0	0
